Player ID,Player Name,Overall Rating,Potential Value,Potential String,Height,Height Value,League,League Value,Position,Position Value,Country,Country Value,Volatility,Volatility Factor,Precision,Precision Factor,Overall Component,Potential Component,Height Component,League Component,Position Component,Country Component,Pre-Random Total,Random Factor,Final Value
1010,Cole Reschny,64.0,55,Top Line,5'10,30,WHL,56.0,C,100,Canada,100,High,0.6,Medium,0.65,13.44,6.435,3.75,2.8000000000000003,12.5,5.0,43.925,1.0003513344879003,43.940432367381014
1015,Joshua Ravensbergen,64.0,82,Game Breaker,6'4,75,WHL,56.0,G,70,Canada,100,High,0.6,Medium,0.65,13.44,9.594,9.375,2.8000000000000003,8.75,5.0,48.958999999999996,1.0087517062518614,49.38747478638488
1016,William Moore,64.0,40,Top 6 F,6'2,75,USHL,47.0,C,100,United States,100,High,0.6,Medium,0.65,13.44,4.68,9.375,2.35,12.5,5.0,47.345,1.010630148657094,47.84828438817012
1014,Blake Fiddler,63.0,33,Top 4,6'4,75,WHL,56.0,RD,97.5,United States,100,Medium,0.82,Medium,0.65,18.080999999999996,5.276699999999999,9.375,2.8000000000000003,12.1875,5.0,52.72019999999999,0.9655055856024324,50.901647574077344
986,Matthew Schaefer,78.0,82,Game Breaker Def,6'2,75,OHL,57.0,LD,92.5,Canada,100,Low,0.9,Very High,0.9,24.57,19.926,9.375,2.85,11.5625,5.0,73.2835,1.005804279078066,73.70885788581745
987,Michael Misa,78.0,82,Game Breaker,6'1,50,OHL,57.0,C,100,Canada,100,Low,0.9,High,0.75,24.57,16.605,6.25,2.85,12.5,5.0,67.775,1.0135712340028726,68.6947903845447
990,Porter Martone,77.0,55,Top Line,6'3,75,OHL,57.0,RW,87.5,Canada,100,Medium,0.82,High,0.75,22.098999999999997,10.147499999999999,9.375,2.85,10.9375,5.0,60.409,1.0107358699056153,61.05754316512831
989,Anton Frondell,77.0,70,Elite,6'0,50,SHL,67.0,LW,87.5,Sweden,100,Medium,0.82,Medium,0.65,22.098999999999997,11.192999999999998,6.25,3.35,10.9375,5.0,58.829499999999996,1.0044079458899264,59.088817252731424
991,Caleb Desnoyers,75.0,55,Top Line,6'2,75,QMJHL,55.0,C,100,Canada,100,Low,0.9,High,0.75,23.625,11.1375,9.375,2.75,12.5,5.0,64.3875,0.9872788891366175,63.568419474283964
988,James Hagens,73.0,82,Game Breaker,5'11,50,NCAA,61.0,C,100,United States,100,High,0.6,Medium,0.65,15.329999999999998,9.594,6.25,3.0500000000000003,12.5,5.0,51.724,0.9977651129921685,51.60840270440692
993,Victor Eklund,73.0,55,Top Line,5'11,50,SHL,67.0,LW,87.5,Sweden,100,Medium,0.82,Medium,0.65,20.950999999999997,8.7945,6.25,3.35,10.9375,5.0,55.282999999999994,1.008233474855458,55.73817119043428
994,Jake O'Brien,72.0,70,Elite,6'0,50,OHL,57.0,C,100,Canada,100,Medium,0.82,Medium,0.65,20.663999999999998,11.192999999999998,6.25,2.85,12.5,5.0,58.457,0.9880192999362997,57.75664421637627
999,Lynden Lakovic,71.0,40,Top 6 F,6'4,75,WHL,56.0,LW,87.5,Canada,100,Medium,0.82,High,0.75,20.377,7.379999999999999,9.375,2.8000000000000003,10.9375,5.0,55.869499999999995,1.0478881634570731,58.544987748264944
1002,Kashawn Aitcheson,71.0,40,Top 3,6'0,50,OHL,57.0,LD,92.5,Canada,100,Medium,0.82,Medium,0.65,20.377,6.396,6.25,2.85,11.5625,5.0,52.4355,1.0312982717146775,54.07664052649497
1012,Bill Zonnon,71.0,40,Top 6 F,6'2,75,QMJHL,55.0,LW,87.5,Canada,100,High,0.6,Medium,0.65,14.91,4.68,9.375,2.75,10.9375,5.0,47.6525,1.0484469616762224,49.96111884127619
1000,Ben Kindel,71.0,40,Top 6 F,6'0,50,WHL,56.0,RW,87.5,Canada,100,Medium,0.82,Medium,0.65,20.377,6.396,6.25,2.8000000000000003,10.9375,5.0,51.76049999999999,0.9661105149080284,50.00636330689699
995,Brady Martin,70.0,40,Top 6 F,6'0,50,OHL,57.0,C,100,Canada,100,Low,0.9,Very High,0.9,22.049999999999997,9.719999999999999,6.25,2.85,12.5,5.0,58.37,0.9707233352624721,56.661121079270494
992,Roger McQueen,70.0,70,Elite,6'5,100,WHL,56.0,C,100,Canada,100,High,0.6,Medium,0.65,14.7,8.19,12.5,2.8000000000000003,12.5,5.0,55.69,0.9949043603265766,55.406223826587045
1013,Jack Murtagh,70.0,33,Middle 6,6'0,50,OHL,57.0,C,100,Canada,100,Low,0.9,High,0.75,22.049999999999997,6.6825,6.25,2.85,12.5,5.0,55.3325,0.9952117238255217,55.06755270857568
996,Radim Mrtka,70.0,55,Top Pair,6'6,100,WHL,56.0,RD,97.5,Czechia,85,Medium,0.82,High,0.75,20.09,10.147499999999999,12.5,2.8000000000000003,12.1875,4.25,61.974999999999994,0.9547869703946827,59.17292249021046
1003,Logan Hensler,70.0,40,Top 3,6'2,75,USHL,47.0,RD,97.5,United States,100,Medium,0.82,High,0.75,20.09,7.379999999999999,9.375,2.35,12.1875,5.0,56.3825,1.0004298298558538,56.406734881847676
997,Jackson Smith,69.0,40,Top 3,6'3,75,WHL,56.0,LD,92.5,Canada,100,Low,0.9,Medium,0.65,21.735,7.0200000000000005,9.375,2.8000000000000003,11.5625,5.0,57.49249999999999,0.9591314325005891,55.14286388304011
1005,Cullen Potter,69.0,33,Middle 6,5'10,30,USHL,47.0,C,100,United States,100,Medium,0.82,High,0.75,19.802999999999997,6.088499999999999,3.75,2.35,12.5,5.0,49.4915,0.9608259818421607,47.5527190803413
1001,Justin Carbonneau,68.0,40,Top 6 F,6'1,50,QMJHL,55.0,RW,87.5,Canada,100,High,0.6,Very High,0.9,14.279999999999998,6.4799999999999995,6.25,2.75,10.9375,5.0,45.6975,1.0272914630562533,46.94465163301313
1006,Cameron Reid,67.0,40,Top 3,6'0,50,OHL,57.0,LD,92.5,Canada,100,Medium,0.82,Low,0.5,19.229,4.919999999999999,6.25,2.85,11.5625,5.0,49.811499999999995,0.9804262982479119,48.836504555175864
1004,Malcolm Spence,67.0,55,Top Line,6'2,75,OHL,57.0,LW,87.5,Canada,100,Medium,0.82,Low,0.5,19.229,6.764999999999999,9.375,2.85,10.9375,5.0,54.1565,1.025725737444054,55.549715899888916
998,Carter Bear,67.0,55,Top Line,6'0,50,OHL,57.0,LW,87.5,Canada,100,High,0.6,Medium,0.65,14.069999999999997,6.435,6.25,2.85,10.9375,5.0,45.5425,0.9897500162599595,45.0756901155192
1007,Braeden Cootes,67.0,40,Top 6 F,6'0,50,WHL,56.0,C,100,Canada,100,Medium,0.82,Medium,0.65,19.229,6.396,6.25,2.8000000000000003,12.5,5.0,52.175,0.9636513712586423,50.27851029541966
1011,Ivan Ryabkin,66.0,55,Top Line,5'11,50,USHL,47.0,C,100,Russia,50,High,0.6,Low,0.5,13.86,4.95,6.25,2.35,12.5,2.5,42.41,0.9871892790585122,41.866697324871495
1009,Jack Nesbitt,66.0,40,Top 6 F,6'4,75,OHL,57.0,C,100,Canada,100,Medium,0.82,Medium,0.65,18.941999999999997,6.396,9.375,2.85,12.5,5.0,55.062999999999995,0.9990311924978721,55.00965455251033
1008,Cameron Schmidt,65.0,55,Top Line,5'8,0,WHL,56.0,RW,87.5,Canada,100,Medium,0.82,Low,0.5,18.654999999999998,6.764999999999999,0.0,2.8000000000000003,10.9375,5.0,44.1575,0.9973883678482123,44.04217685325743
1017,Milton Gastrin,65.0,40,Top 6 F,6'2,75,USHL,47.0,C,100,Canada,100,Medium,0.82,Medium,0.65,18.654999999999998,6.396,9.375,2.35,12.5,5.0,54.276,1.029568727617122,55.880872260146916
1010,Cole Reschny,64.0,55,Top Line,5'10,30,WHL,56.0,C,100,Canada,100,High,0.6,Medium,0.65,13.44,6.435,3.75,2.8000000000000003,12.5,5.0,43.925,1.0003513344879003,43.940432367381014
1015,Joshua Ravensbergen,64.0,82,Game Breaker,6'4,75,WHL,56.0,G,70,Canada,100,High,0.6,Medium,0.65,13.44,9.594,9.375,2.8000000000000003,8.75,5.0,48.958999999999996,1.0087517062518614,49.38747478638488
1016,William Moore,64.0,40,Top 6 F,6'2,75,USHL,47.0,C,100,United States,100,High,0.6,Medium,0.65,13.44,4.68,9.375,2.35,12.5,5.0,47.345,1.010630148657094,47.84828438817012
1014,Blake Fiddler,63.0,33,Top 4,6'4,75,WHL,56.0,RD,97.5,United States,100,Medium,0.82,Medium,0.65,18.080999999999996,5.276699999999999,9.375,2.8000000000000003,12.1875,5.0,52.72019999999999,0.9655055856024324,50.901647574077344
